"Participant","Condition","RT","Error","Frequency"
3,"Accuracy",0.603,0,"Very Low"
3,"Accuracy",0.429,0,"Low"
3,"Accuracy",0.797,0,"High"
3,"Accuracy",0.428,0,"Very Low"
3,"Accuracy",0.94,0,"Low"
3,"Accuracy",0.704,0,"Very Low"
3,"Accuracy",0.703,0,"Very Low"
3,"Accuracy",1.499,0,"Low"
3,"Accuracy",0.535,0,"Low"
3,"Accuracy",0.853,0,"Very Low"
3,"Accuracy",0.741,0,"High"
3,"Accuracy",0.753,0,"Very Low"
3,"Accuracy",0.504,0,"High"
3,"Accuracy",0.504,0,"Very Low"
3,"Accuracy",0.566,0,"Low"
3,"Accuracy",0.678,0,"Very Low"
3,"Accuracy",0.796,0,"Very Low"
3,"Accuracy",0.554,0,"Low"
3,"Accuracy",0.516,0,"Very Low"
3,"Accuracy",0.604,0,"High"
3,"Accuracy",0.586,0,"High"
3,"Accuracy",0.453,1,"Low"
3,"Accuracy",0.955,0,"Very Low"
3,"Accuracy",0.684,0,"High"
3,"Accuracy",0.597,0,"High"
3,"Accuracy",0.939,0,"Low"
3,"Accuracy",0.703,0,"Very Low"
3,"Accuracy",0.852,0,"High"
3,"Accuracy",0.654,0,"Low"
3,"Accuracy",0.617,0,"High"
3,"Accuracy",0.56,0,"Very Low"
3,"Accuracy",0.598,0,"High"
3,"Accuracy",0.561,0,"High"
3,"Accuracy",0.523,0,"High"
3,"Accuracy",0.653,0,"Low"
3,"Accuracy",0.648,0,"Low"
3,"Accuracy",0.536,0,"Very Low"
3,"Accuracy",0.542,0,"Low"
3,"Accuracy",0.497,0,"Very Low"
3,"Accuracy",0.548,0,"High"
3,"Accuracy",0.628,1,"Very Low"
3,"Accuracy",0.569,0,"High"
3,"Accuracy",0.71,0,"Low"
3,"Accuracy",0.527,0,"High"
3,"Accuracy",0.691,0,"Low"
3,"Accuracy",0.56,1,"Very Low"
3,"Accuracy",0.836,0,"High"
3,"Accuracy",0.896,0,"High"
3,"Accuracy",1.088,0,"Low"
3,"Accuracy",0.56,0,"Low"
3,"Accuracy",0.965,0,"High"
3,"Accuracy",0.709,0,"Very Low"
3,"Accuracy",0.559,0,"Very Low"
3,"Accuracy",0.517,0,"Very Low"
3,"Accuracy",0.498,0,"Very Low"
3,"Accuracy",0.872,0,"Low"
3,"Accuracy",0.505,0,"High"
3,"Accuracy",0.187,1,"High"
3,"Accuracy",0.796,0,"Very Low"
3,"Accuracy",0.592,0,"High"
3,"Accuracy",1.798,1,"Very Low"
3,"Accuracy",1.047,0,"High"
3,"Accuracy",0.517,0,"Low"
3,"Accuracy",0.995,0,"Low"
3,"Accuracy",0.491,0,"Very Low"
3,"Accuracy",0.485,0,"Very Low"
3,"Accuracy",0.636,0,"Low"
3,"Accuracy",0.541,0,"Low"
3,"Accuracy",0.572,0,"Low"
3,"Accuracy",0.461,0,"Low"
3,"Accuracy",0.511,0,"Very Low"
3,"Accuracy",0.535,0,"High"
3,"Accuracy",0.554,0,"Low"
3,"Accuracy",0.884,0,"Low"
3,"Accuracy",0.522,0,"High"
3,"Accuracy",0.777,0,"High"
3,"Accuracy",0.721,0,"Very Low"
3,"Accuracy",0.492,0,"High"
3,"Accuracy",0.398,0,"High"
3,"Accuracy",0.41,1,"Very Low"
3,"Accuracy",0.749,0,"High"
3,"Accuracy",0.648,0,"Low"
3,"Accuracy",0.491,0,"Low"
3,"Accuracy",0.435,0,"Very Low"
3,"Accuracy",0.566,0,"Very Low"
3,"Accuracy",0.553,0,"Low"
3,"Speed",0.835,0,"Low"
3,"Speed",0.425,0,"Very Low"
3,"Speed",0.404,1,"Low"
3,"Speed",0.578,0,"Very Low"
3,"Speed",0.442,0,"High"
3,"Speed",0.523,0,"Very Low"
3,"Speed",0.516,1,"Low"
3,"Speed",0.535,0,"High"
3,"Speed",0.559,0,"Very Low"
3,"Speed",0.547,0,"High"
3,"Speed",0.566,0,"High"
3,"Speed",0.74,1,"Very Low"
3,"Speed",0.603,0,"Very Low"
3,"Speed",0.466,0,"Very Low"
3,"Speed",0.566,0,"High"
3,"Speed",0.535,0,"High"
3,"Speed",0.448,0,"Very Low"
3,"Speed",0.411,0,"Low"
3,"Speed",0.399,0,"Very Low"
3,"Speed",0.53,0,"High"
3,"Speed",0.952,1,"Very Low"
3,"Speed",0.73,0,"Very Low"
3,"Speed",0.598,0,"High"
3,"Speed",0.472,0,"Low"
3,"Speed",0.541,0,"Low"
3,"Speed",0.59,0,"High"
3,"Speed",0.491,0,"Low"
3,"Speed",0.417,0,"Very Low"
3,"Speed",0.454,0,"Very Low"
3,"Speed",0.515,0,"Low"
3,"Speed",0.386,0,"High"
3,"Speed",0.472,0,"Low"
3,"Speed",0.486,0,"Low"
3,"Speed",0.404,0,"High"
3,"Speed",0.441,0,"Very Low"
3,"Speed",0.448,0,"Low"
3,"Speed",0.641,0,"Low"
3,"Speed",0.64,0,"Low"
3,"Speed",0.349,0,"High"
3,"Speed",0.429,0,"Very Low"
3,"Speed",0.547,0,"High"
3,"Speed",0.573,0,"Low"
3,"Speed",0.491,0,"Very Low"
3,"Speed",0.491,0,"Low"
3,"Speed",0.46,0,"Low"
3,"Speed",0.398,0,"Very Low"
3,"Speed",0.466,0,"High"
3,"Speed",0.386,0,"Low"
3,"Speed",0.497,0,"Low"
3,"Speed",0.474,0,"High"
3,"Speed",0.435,0,"High"
3,"Speed",0.479,1,"Low"
3,"Speed",0.871,0,"High"
3,"Speed",0.525,0,"Very Low"
3,"Speed",0.529,0,"Low"
3,"Speed",0.386,0,"Very Low"
3,"Speed",0.442,0,"Low"
3,"Speed",0.53,0,"High"
3,"Speed",0.579,0,"Low"
3,"Speed",0.485,0,"Very Low"
3,"Speed",0.391,0,"High"
3,"Speed",0.416,0,"Very Low"
3,"Speed",0.529,0,"High"
3,"Speed",0.492,0,"Very Low"
3,"Speed",0.391,0,"Low"
3,"Speed",0.491,0,"Low"
3,"Speed",0.354,1,"High"
3,"Speed",0.567,0,"High"
3,"Speed",0.466,0,"Very Low"
3,"Speed",0.572,0,"Very Low"
3,"Speed",0.473,0,"Very Low"
3,"Speed",0.392,0,"High"
3,"Speed",0.398,1,"Low"
3,"Speed",0.642,0,"High"
3,"Speed",0.397,0,"Very Low"
3,"Speed",0.491,0,"Very Low"
3,"Speed",0.547,0,"Low"
3,"Speed",0.449,0,"High"
3,"Speed",0.466,0,"Low"
3,"Speed",0.399,0,"Very Low"
3,"Speed",0.472,0,"High"
3,"Speed",0.473,0,"Low"
3,"Speed",0.46,0,"High"
3,"Speed",0.379,0,"High"
3,"Speed",0.361,0,"High"
3,"Speed",0.299,0,"High"
3,"Speed",0.511,0,"High"
3,"Speed",0.392,0,"Low"
3,"Speed",0.336,1,"Very Low"
3,"Speed",0.703,0,"Low"
3,"Speed",0.479,0,"Very Low"
3,"Speed",0.367,1,"Very Low"
3,"Speed",0.573,0,"Low"
3,"Speed",0.522,0,"Low"
3,"Speed",0.566,1,"High"
3,"Speed",0.553,0,"Very Low"
3,"Accuracy",0.879,0,"Low"
3,"Accuracy",0.547,0,"High"
3,"Accuracy",0.541,0,"High"
3,"Accuracy",0.554,0,"Low"
3,"Accuracy",0.909,0,"Low"
3,"Accuracy",0.753,0,"Very Low"
3,"Accuracy",0.629,0,"High"
3,"Accuracy",0.672,0,"Very Low"
3,"Accuracy",0.635,0,"Low"
3,"Accuracy",0.622,0,"Low"
3,"Accuracy",0.604,0,"Low"
3,"Accuracy",0.554,0,"Low"
3,"Accuracy",0.642,0,"Very Low"
3,"Accuracy",0.56,0,"Very Low"
3,"Accuracy",0.523,0,"High"
3,"Accuracy",0.591,0,"High"
3,"Accuracy",0.548,0,"High"
3,"Accuracy",0.597,0,"High"
3,"Accuracy",0.654,0,"Very Low"
3,"Accuracy",0.604,0,"Very Low"
3,"Accuracy",0.647,0,"High"
3,"Accuracy",0.717,0,"High"
3,"Accuracy",0.466,0,"Low"
3,"Accuracy",0.491,0,"High"
3,"Accuracy",0.592,0,"Very Low"
3,"Accuracy",0.522,0,"Very Low"
3,"Accuracy",0.511,0,"Low"
3,"Accuracy",0.498,0,"High"
3,"Accuracy",0.561,0,"Very Low"
3,"Accuracy",0.553,0,"Very Low"
3,"Accuracy",0.473,0,"Very Low"
3,"Accuracy",1.039,0,"Very Low"
3,"Accuracy",0.566,0,"Low"
3,"Accuracy",0.529,0,"High"
3,"Accuracy",0.548,0,"Low"
3,"Accuracy",0.635,0,"Very Low"
3,"Accuracy",0.529,0,"Very Low"
3,"Accuracy",0.616,0,"Low"
3,"Accuracy",0.578,0,"High"
3,"Accuracy",0.667,0,"Low"
3,"Accuracy",0.64,0,"Low"
3,"Accuracy",0.765,0,"High"
3,"Accuracy",0.628,0,"High"
3,"Accuracy",0.691,0,"Very Low"
3,"Accuracy",0.572,0,"Very Low"
3,"Accuracy",0.616,0,"Low"
3,"Accuracy",0.616,0,"Very Low"
3,"Accuracy",0.759,1,"High"
3,"Accuracy",0.618,0,"Low"
3,"Accuracy",1.506,0,"Low"
3,"Accuracy",0.591,0,"Very Low"
3,"Accuracy",0.485,0,"Low"
3,"Accuracy",0.759,0,"High"
3,"Accuracy",0.548,0,"Low"
3,"Accuracy",0.553,0,"Very Low"
3,"Accuracy",0.635,0,"High"
3,"Accuracy",0.66,0,"Low"
3,"Accuracy",0.603,0,"Low"
3,"Accuracy",0.517,0,"High"
3,"Accuracy",0.703,0,"Very Low"
3,"Accuracy",0.672,0,"Very Low"
3,"Accuracy",0.821,1,"Very Low"
3,"Accuracy",0.887,0,"High"
3,"Accuracy",0.56,0,"High"
3,"Accuracy",0.653,0,"Low"
3,"Accuracy",0.64,0,"Low"
3,"Accuracy",0.629,0,"Very Low"
3,"Accuracy",0.684,0,"Low"
3,"Accuracy",1.456,0,"Very Low"
3,"Accuracy",0.722,0,"High"
3,"Accuracy",0.896,0,"Very Low"
3,"Accuracy",0.815,0,"High"
3,"Accuracy",0.834,0,"Low"
3,"Accuracy",0.604,0,"High"
3,"Accuracy",0.784,0,"Low"
3,"Accuracy",0.983,0,"Very Low"
3,"Accuracy",0.909,0,"High"
3,"Accuracy",0.791,1,"Low"
3,"Accuracy",1.596,0,"Low"
3,"Accuracy",0.566,0,"Very Low"
3,"Accuracy",0.548,0,"High"
3,"Accuracy",0.542,0,"Very Low"
3,"Accuracy",0.815,0,"Low"
3,"Accuracy",0.517,0,"High"
3,"Accuracy",0.529,0,"Very Low"
3,"Accuracy",0.628,0,"High"
3,"Accuracy",0.721,0,"High"
3,"Accuracy",0.598,0,"Very Low"
3,"Accuracy",0.784,0,"Low"
3,"Accuracy",0.653,0,"Low"
3,"Accuracy",0.542,0,"High"
3,"Accuracy",0.622,0,"High"
3,"Accuracy",0.573,0,"Low"
3,"Accuracy",0.579,0,"Very Low"
3,"Accuracy",0.56,0,"Very Low"
3,"Accuracy",0.586,0,"High"
